pnt_id,simplexK,residue,residue_pos,coefsum,coefsum_pos,coef_sparsity,coef_sparsity_pos,maxdist,mindist,n_active,n_active_pos
1803,128,1.6027427137327557,4.436776347775782,1.0029160318563317,1.0317912039187573,61,110,11.885866165161133,7.400484085083008,67,18
1804,1,9.344027069720894,9.344027069720896,0.9566114268129396,0.9566114268129412,0,0,9.431004524230957,9.431004524230957,1,1
1804,2,7.293882922873485,7.293882922873485,0.9880463760426054,0.9880463760426057,0,0,9.732030868530273,9.431004524230957,2,2
1804,3,7.107073049709616,7.107073049709616,0.990740370790799,0.9907403707907984,0,0,9.749726295471191,9.431004524230957,3,3
1804,4,7.101126447453045,7.101126447453045,0.9909514787564303,0.9909514787564303,0,0,9.817521095275879,9.431004524230957,4,4
1804,8,6.4494319741447415,6.468127492194792,1.0052237372986945,1.0049460069504015,1,2,10.184995651245117,9.431004524230957,7,6
1804,16,6.19816916839899,6.3496451308491135,1.0101079333178573,1.0089997347851185,6,7,10.641478538513184,9.431004524230957,10,9
1804,32,4.784532510954167,5.95807768941411,1.021551351230705,1.0197916078538816,15,17,11.22330093383789,9.431004524230957,17,15
1804,64,3.6707826117596776,5.751432305332277,1.0229168318936939,1.027688311326734,29,46,11.833842277526855,9.431004524230957,35,18
1804,128,2.039787241772631,5.37078611590684,1.0096800715058118,1.0434753354231923,63,108,12.519277572631836,9.431004524230957,65,20
1805,1,7.893750268860859,7.8937502688608365,0.959425627694396,0.9594256276943981,0,0,7.988778591156006,7.988778591156006,1,1
1805,2,7.139630178675078,7.13963017867508,0.9742886014809264,0.9742886014809284,0,0,8.371123313903809,7.988778591156006,2,2
1805,3,7.028316370530783,7.028316370530786,0.9781269191315879,0.9781269191315902,0,0,8.455358505249023,7.988778591156006,3,3
1805,4,6.715825260138721,6.715825260138723,0.9847682882302787,0.9847682882302803,0,0,8.504589080810547,7.988778591156006,4,4
1805,8,6.299748175183691,6.316027610304689,0.9933112911726192,0.9919024393536251,1,1,8.939752578735352,7.988778591156006,7,7
1805,16,5.13573818520544,5.44661965976588,1.012234620003706,1.0113537434834292,4,6,9.752824783325195,7.988778591156006,12,10
1805,32,3.958853679329582,5.3004636239658565,1.0088136574355606,1.0160280120158358,16,20,10.2251615524292,7.988778591156006,16,12
1805,64,2.5796423133212723,5.057871753235565,1.007252200571943,1.0226946008290865,31,52,11.092930793762207,7.988778591156006,33,12
1805,128,1.4643375623912973,5.057871753235566,1.0036957481981759,1.0226946008290863,61,116,11.860269546508789,7.988778591156006,67,12
1806,1,4.11250006894345,4.112500068943453,0.9880488896716693,0.9880488896716716,0,0,4.128889560699463,4.128889560699463,1,1
1806,2,2.873999847312987,2.873999847312988,0.9980404001295375,0.9980404001295399,0,0,4.710699558258057,4.128889560699463,2,2
1806,3,2.8674502719814563,2.8674502719814576,0.9983222431214661,0.9983222431214679,0,0,5.985621929168701,4.128889560699463,3,3
1806,4,2.6444440549193238,2.6549348757405427,1.0012178080117633,1.001304693145068,1,1,6.016941547393799,4.128889560699463,3,3
1806,8,2.4244649036289427,2.505570624489163,1.0024879353005876,1.0036334920945142,3,3,6.408041000366211,4.128889560699463,5,5
1806,16,2.1588894312490994,2.40137267346384,1.0043376300272508,1.0065729612736032,7,7,7.282166957855225,4.128889560699463,9,9
1806,32,1.8013660956661999,2.2769276679795247,1.0061321287175193,1.0099659298695722,14,22,8.080337524414062,4.128889560699463,18,10
1806,64,1.3115851199875563,2.215615389662497,1.0038548095910755,1.0117515702638922,29,49,8.760340690612793,4.128889560699463,35,15
1806,128,0.7921625639317009,2.187486823994428,1.0017607877689108,1.0129508979128552,62,111,9.472064018249512,4.128889560699463,66,17
1807,1,7.981231698635765,7.981231698635773,0.954275231961441,0.9542752319614437,0,0,8.096832275390625,8.096832275390625,1,1
1807,2,6.980894944989774,6.9808949449897755,0.9796798670799329,0.9796798670799345,0,0,9.719266891479492,8.096832275390625,2,2
1807,3,5.941647475731638,5.941647475731638,0.9989775736770774,0.998977573677078,0,0,9.79169750213623,8.096832275390625,3,3
1807,4,5.847499497582634,5.8474994975826355,1.0035721183104445,1.0035721183104453,0,0,9.928045272827148,8.096832275390625,4,4
1807,8,5.727762706835512,5.7447491043053125,1.010053346614314,1.010123166694967,1,1,11.010093688964844,8.096832275390625,7,7
1807,16,5.38173098107708,5.6500489970133865,1.0097011523587598,1.0150334369424556,7,7,11.953544616699219,8.096832275390625,9,9
1807,32,4.591824564175034,5.521303263792786,1.0145507728520242,1.0219887910564673,12,22,12.57289981842041,8.096832275390625,20,10
1807,64,3.516148692830275,5.444444704427023,1.0176406653401586,1.029271872599973,30,52,13.320188522338867,8.096832275390625,34,12
1807,128,2.204430463700397,5.382512346075663,1.0042045751994917,1.0321017196640372,56,115,14.170967102050781,8.096832275390625,72,13
1808,1,9.918234696210648,9.91823469621065,0.9302210243964089,0.9302210243964091,0,0,10.141685485839844,10.141685485839844,1,1
1808,2,8.05990057263641,8.05990057263641,0.9746260179187066,0.9746260179187068,0,0,10.231579780578613,10.141685485839844,2,2
1808,3,7.726533306619435,7.726533306619434,0.9841235242927795,0.9841235242927786,0,0,10.423129081726074,10.141685485839844,3,3
1808,4,7.620734972379065,7.726533306619434,0.9822802213904813,0.9841235242927786,1,1,11.244213104248047,10.141685485839844,3,3
1808,8,6.897006122583308,7.057856641778968,1.0042410486253188,1.004691893909978,2,4,12.43212890625,10.141685485839844,6,4
1808,16,6.439201380947302,6.869455120896804,1.0136874640423525,1.014932115049873,6,8,12.879928588867188,10.141685485839844,10,8
1808,32,5.322765642662672,6.499213497432472,1.0184985074790367,1.0295572626214482,12,24,13.874250411987305,10.141685485839844,20,8
1808,64,4.066232545907322,6.261788535851755,1.0117147641592052,1.0406465492939372,29,54,15.008400917053223,10.141685485839844,35,10
1808,128,2.6050751234429734,6.14101614618746,1.0046527654887956,1.0471288428169394,67,115,16.300769805908203,10.141685485839844,61,13
1809,1,5.60392885570401,5.60392885570401,0.9836753440252372,0.9836753440252375,0,0,5.626185894012451,5.626185894012451,1,1
1809,2,4.156437252700442,4.156437252700441,0.9983949001855676,0.9983949001855672,0,0,5.831284999847412,5.626185894012451,2,2
1809,3,3.8239494517694754,3.8239494517694754,1.003903085834086,1.003903085834086,0,0,6.587153911590576,5.626185894012451,3,3
1809,4,3.3914141195385157,3.391414119538516,1.0072486492176247,1.0072486492176247,0,0,6.62387752532959,5.626185894012451,4,4
1809,8,3.1940740550540507,3.2549781750785556,1.0085967862769616,1.008185366605265,2,2,6.858755588531494,5.626185894012451,6,6
1809,16,2.9798145419443003,3.20711212912745,1.0080902959438782,1.0094904190637428,6,9,7.346145153045654,5.626185894012451,10,7
1809,32,2.530700706526804,3.0106626451929213,1.0065954421857441,1.0141859251928884,13,21,7.7036638259887695,5.626185894012451,19,11
1809,64,1.6369952099597738,3.006696162605249,1.002000708152409,1.0145706318763994,31,51,8.370024681091309,5.626185894012451,33,13
1809,128,0.7552719475158708,2.968541814138731,1.001305629750474,1.017178824649147,64,111,8.967047691345215,5.626185894012451,64,17
1810,1,9.552031874002246,9.55203187400225,0.9581177691725175,0.9581177691725201,0,0,9.629790306091309,9.629790306091309,1,1
1810,2,7.2015100300093575,7.201510030009357,1.0033877960909177,1.0033877960909199,0,0,9.855660438537598,9.629790306091309,2,2
1810,3,6.531552342289349,6.531552342289348,1.0160268129386063,1.0160268129386085,0,0,10.482502937316895,9.629790306091309,3,3
1810,4,6.041454777637873,6.041454777637871,1.025640561379623,1.0256405613796247,0,0,11.026686668395996,9.629790306091309,4,4
1810,8,5.541366789325512,5.575973150342246,1.0330992869608995,1.0346292355400895,2,2,11.776700973510742,9.629790306091309,6,6
1810,16,5.113187503857466,5.480676112779929,1.0368138873460908,1.0383891004072687,5,6,12.225074768066406,9.629790306091309,11,10
1810,32,4.797975783271033,5.424206453467442,1.0398192210400787,1.0426156179318207,13,19,12.898399353027344,9.629790306091309,19,13
1810,64,3.942508806264957,5.373959488261682,1.02650579797644,1.0456097011671117,30,48,13.677454948425293,9.629790306091309,34,16
1810,128,2.4381443691895877,5.365407452519094,1.0046224583117795,1.0474522557669097,63,110,14.560381889343262,9.629790306091309,65,18
1811,1,9.611061338305863,9.611061338305866,0.9448621368032498,0.9448621368032514,0,0,9.750150680541992,9.750150680541992,1,1
1811,2,8.646900885386703,8.646900885386705,0.9682134666059248,0.9682134666059263,0,0,9.957419395446777,9.750150680541992,2,2
1811,3,8.397254192083174,8.397254192083176,0.9749238455237725,0.9749238455237732,0,0,10.203131675720215,9.750150680541992,3,3
1811,4,7.122770563193639,7.124790192019772,1.0050717260991386,1.0050443516569574,1,1,10.639780044555664,9.750150680541992,3,3
1811,8,6.245320340340805,6.28940702471116,1.028328118103527,1.0292154210058435,1,1,12.322590827941895,9.750150680541992,7,7
1811,16,5.940163201756478,6.134447994998965,1.0354388263679528,1.0349468281381498,4,5,12.475349426269531,9.750150680541992,12,11
1811,32,5.410320969912852,6.003352993823504,1.0309371831506273,1.0387350030992222,12,19,13.344751358032227,9.750150680541992,20,13
1811,64,4.2126187888918105,5.830627202827455,1.0260711875264825,1.0497700524654776,28,48,14.315382957458496,9.750150680541992,36,16
1811,128,2.5662153086124624,5.797347961121364,1.0088476154501032,1.0522479208507507,61,110,15.079460144042969,9.750150680541992,67,18
1812,1,6.0823778199708265,6.0823778199708265,0.9814538100610176,0.9814538100610178,0,0,6.107693672180176,6.107693672180176,1,1
1812,2,5.278831340900555,5.278831340900555,0.9920939464675496,0.9920939464675493,0,0,6.161558151245117,6.107693672180176,2,2
1812,3,4.779719472338716,4.779719472338716,0.9984619473338939,0.9984619473338933,0,0,6.461287975311279,6.107693672180176,3,3
